id,account_type
32073913,human
486893755,human
877309433109413888,bot
278561826,bot
20015311,human
3281348820,bot
926153511959715843,human
50161931,bot
24733971,human
855992594,human
378890527,bot
2913036577,human
259352872,human
828991788,bot
250702130,bot
770676152,human
371550536,human
4826949964,bot
17656142,human
513370447,bot
393866135,bot
2826791273,human
890715922662666240,human
894364277531979776,human
558459262,bot
17918338,human
175729029,human
379939204,human
823749000,human
221866385,human
439183773,bot
334326190,bot
3747703214,bot
502884785,human
164194743,human
29190591,bot
789303014192402432,human
765805294429569026,bot
22112748,bot
237857279,bot
773679619,bot
235760134,human
2581424647,human
274557448,human
261712399,bot
115436050,human
762414320827244544,human
311257620,human
260139555,bot
2332387874,bot
107309612,human
83192367,human
240478776,human
73755206,human
1079077452,human
20539986,human
21064280,bot
23161445,human
286878320,human
795424384752164864,human
140601973,human
16083576,human
49375859,human
2267900545,bot
2773314181,human
81619592,human
788499190229901312,human
832000524895526912,bot
208235152,human
382560919,human
1868393113,human
357395130,human
4773735100,bot
82143937,human
921390494747258880,human
3250678471,bot
968714948,bot
45968088,bot
293432046,bot
327772910,bot
2646698737,bot
859095296,human
875129617,bot
2934795031,bot
1465740054,bot
61395992,human
254110487,human
3500831,human
922839841,bot
369453867,human
1024551746,bot
101018448,bot
189623151,bot
49113972,human
143747972,bot
92367751,human
789932936,bot
848729376841646081,human
544304020,human
177826715,human
777350053,bot
968152918229770240,bot
752712942987022336,human
53832621,human
20540342,bot
2576706486,human
492399548,human
20540348,human
617442243,bot
77687769,human
485059555,bot
37115966,human
24734713,human
1849519100,human
184642563,human
975268886,bot
2535812125,bot
752708641,human
2822597666,human
157903916,human
415067185,bot
495283255,human
17394793,human
950103150,bot
877502336696012800,bot
145845367,human
24472704,human
1636995481,bot
54619276,human
148466830,human
182283409,human
328035474,bot
972530283466625029,human
3000331432,bot
828649228805091329,bot
295529665,human
1370320080,bot
2193190099,human
503409885,human
765817785939353600,bot
19754212,human
989687016,bot
323054830,human
875883150018306049,bot
832662782,human
3063996721,bot
399863053,human
49114382,human
18705682,human
70872349,human
787836193,human
3255659827,bot
141913411,bot
59075908,human
27094341,human
25521487,human
255159633,human
323841356,human
2558700766,human
4459687272,bot
922578288,human
73493876,bot
360541552,human
329084286,human
31288714,bot
352415125,bot
1060990358,human
251227559,bot
2874240426,human
4172377529,human
15035834,human
2280222139,bot
302083519,human
629763521,bot
202206667,bot
15297995,human
1069641168,human
116485600,human
314666470,bot
877471539817590784,bot
26570229,human
103640569,human
877442383759134720,bot
423718399,human
981262521821675520,human
959308113756143617,human
48852495,human
897152104380350466,human
51998227,human
920154221005094914,human
724659744,human
1550413350,bot
3262737960,human
427126326,human
436563519,human
153185857,human
193818184,bot
15298125,human
67989071,human
3311234672,bot
567373425,bot
370765440,human
2535288447,bot
138768009,bot
342716046,human
1240034964,human
897654887974137857,human
335376027,human
2982506153,bot
108097203,bot
66416314,human
449670845,bot
266956478,bot
290181133,human
772085028494925824,human
772089694125424642,human
215052012,human
463564534,bot
2815520510,human
2898882306,bot
258567944,human
838430480,human
955926034938871808,human
875734963353567232,bot
89485084,bot
50687788,human
277180205,human
728592182,human
22900539,bot
2934009661,human
581529410,bot
239955778,bot
28405572,human
768438085,human
1478061896,human
931229515,bot
1168469846,bot
315977587,human
101543796,human
948634651349970945,human
109408123,human
727019388,bot
87912354,human
39153580,human
20279218,human
1142711,human
703315728766730240,human
17919972,human
2870046694,human
376795126,human
824576209715556352,human
826253642256707584,human
827177103317626880,human
826375531406913536,bot
826653423076470785,bot
828910882402955265,bot
826525039885381635,human
129593348,bot
151089164,human
273248261,human
335638558,human
734883883,bot
728068152,bot
49901629,human
382038086,bot
3764301,human
889811024,bot
435253332,human
2255843421,human
1723166832,human
39678065,human
1124167796,human
880761,human
9269372,human
4092948613,human
89223308,human
404582555,bot
2876076186,bot
2962059426,human
20017321,human
2296213674,bot
436826287,human
603025587,human
264335541,human
784304803698487296,bot
761884866,human
370503878,bot
34173127,human
92893405,human
206139614,bot
352940257,human
261976295,bot
458584305,bot
633696499,bot
739602678,human
1143031,human
30503160,human
227897590,human
283824663,bot
1901949198,bot
241004816,bot
619278612,human
23687471,human
573141317,bot
1863414091,bot
822138328975888384,human
44134773,human
18444665,human
60387708,human
2381148548,human
198013324,human
19755416,human
41513400,human
265122237,human
110457279,human
524644804,bot
488731085,human
575762929,bot
616657398,human
28406270,human
774730248,human
491090439,bot
835467786046558208,bot
205353510,human
34959923,human
94466609,human
183333440,human
91845185,human
501314123,bot
706835023,bot
75854417,human
86864472,human
113603164,human
69825140,human
356348537,bot
36008570,human
110195330,human
1203073675,human
104166030,human
614036136,bot
51999405,human
391738035,human
226063039,bot
3346363073,bot
258568901,human
308114117,human
92631768,bot
490042081,human
137458405,human
14775053,human
247821070,human
21328656,human
1016951575,bot
20280088,human
263549739,bot
193819439,bot
2750772023,human
72184639,bot
2992407304,human
42038084,human
897287364355080193,human
23950172,human
2384467694,human
332231516,human
22115166,human
613512037,human
198013804,human
1344893804,human
104952689,human
2845668219,bot
94466943,bot
3085005695,human
101151129,bot
42562446,human
358957543,bot
627930005,bot
227373977,human
1433760666,bot
41251742,human
4655510439,human
334066600,human
2742645675,human
1548317628,human
1067527987531268097,bot
66155476,human
34698198,human
2990633947,bot
9532402,human
25785336,human
41251836,human
35746830,human
610628629,bot
636318753,bot
65369125,human
91583544,human
236549178,human
587035713,bot
3259069508,human
524121160,human
355038280,bot
54621273,human
131691623,human
886998025373192192,bot
4755125361,bot
61437039,human
724333346126336000,human
711598086158585856,bot
829608761509580800,human
702757902176522240,human
159216777,human
824903248599355395,bot
784289837276762116,bot
223179929,human
879990451910176768,human
1011713188159787010,human
57504927,human
789969215650422784,bot
6124702,human
29979814,human
2311943334,bot
26834092,bot
30766264,human
24999101,human
95515846,human
313357514,human
3287381226,bot
1296921841,human
378631423,human
839925441347452928,bot
450458892,human
19756317,bot
3437327664,bot
19494203,human
511276356,bot
765871731118571520,bot
511800652,human
1727362400,bot
750089599,human
238122371,human
288716170,human
64320910,human
328824222,bot
15824288,human
32339364,human
261977510,human
150566311,human
896632086,bot
21857559,human
606962973,human
14517538,human
102860067,human
880903464,human
15566123,human
353207604,bot
25527618,human
77694285,human
239175005,human
3758458213,human
874087782,bot
4135421302,human
1652655487,bot
942552074054701056,bot
616400256,human
981973644048990208,human
244155801,human
1340442012,human
1318684063,bot
704074443971231745,human
196969901,bot
15828408,human
1710851520,bot
2389804484,human
583108053,human
18974167,human
371557860,human
207717864,bot
3052900016,human
19760620,bot
888011287162048514,human
765807782608117760,bot
1575585265,human
2327152120,human
28673549,human
322012691,human
993363480,human
22382110,human
67733034,human
3352659499,human
81888818,human
1029424429686771712,human
115705413,human
15566406,human
270632524,bot
968459856,human
263292498,human
356091476,bot
890856675862827009,human
29041319,human
840978435749105666,human
2378008196,human
337741447,human
24741517,human
255428260,human
9537192,human
33654443,human
341935791,bot
140609205,human
209290935,bot
150832830,human
74811078,human
3763795515,bot
1077249764,human
1961461482,human
1048384099868712960,human
148211446,human
215582483,human
835505993199022080,bot
270632747,human
3165751084,bot
134842179,human
280282783,bot
1173981020,human
4068859516,human
554010469,human
224495471,bot
277186429,human
345606015,human
749357525737148416,human
512591759,human
575506342,human
3310716842,bot
16877490,human
327518129,bot
291080116,human
710772673,bot
128813009,human
834954760826601472,bot
127764455,human
774321109516689408,bot
393578483,human
620595203,human
3042543629,human
228165655,human
43091992,human
477202457,bot
2493614114,human
2199226404,bot
341936174,bot
23431221,human
730272558952538112,bot
633440325,human
474318917,human
20285525,human
65112161,human
33392746,human
18450562,human
24742040,bot
